Date,Open,High,Low,Close,Adj Close,Volume,year,month,MA,MIDPRICE,dollar_vol,dollar_vol_1m,upperband,middleband,lowerband,RSI,MACD,ATR
2006-12-29,142.05999755859375,142.5399932861328,141.42999267578125,141.6199951171875,104.05854797363281,45461200,2006,12,141.22999928792316,141.9550018310547,6438214922.021484,8971924220.053965,142.94518695724886,141.73399963378907,140.52281231032927,53.38590573864989,0.5969114774042623,1.0196845739505247
2007-01-03,142.25,142.86000061035156,140.57000732421875,141.3699951171875,103.8749008178711,94807600,2007,1,141.26299896240235,141.9050064086914,13402949949.072266,9059649574.401297,142.7164081797034,141.85799865722657,140.99958913474975,51.56679021166886,0.5189790752126839,1.1104209105349738
2007-01-04,141.22999572753906,142.0500030517578,140.61000061035156,141.6699981689453,104.09538269042969,69620600,2007,1,141.304665629069,141.9050064086914,9863150274.520874,9124647900.458221,142.7138646041388,141.8759979248047,141.0381312454706,53.60961892169658,0.4759385012687858,1.1339624484543507
2007-01-05,141.3300018310547,141.39999389648438,140.3800048828125,140.5399932861328,103.26507568359375,76645300,2007,1,141.30599873860677,141.81000518798828,10771729947.413635,9159739728.705343,142.5716954303429,141.48199768066405,140.3922999309852,45.77748721608511,0.34665061363801897,1.1451075082885265
2007-01-08,140.82000732421875,141.41000366210938,140.25,141.19000244140625,103.74266052246094,71655000,2007,1,141.32433217366537,141.56999969482422,10116969624.938965,9256159335.381723,142.09358682424497,141.2779968261719,140.4624068280988,50.27750292359611,0.2932588324261758,1.14617151927573
2007-01-09,141.30999755859375,141.60000610351562,140.39999389648438,141.07000732421875,103.6544418334961,75680100,2007,1,141.32933247884114,141.56500244140625,10676192261.297607,9398278851.002401,141.9148771925932,141.16799926757812,140.42112134256305,49.46142838545754,0.23851342375320428,1.1500172826868387
2007-01-10,140.5800018310547,141.57000732421875,140.3000030517578,141.5399932861328,103.99979400634766,72428000,2007,1,141.3689987182617,141.55500030517578,10251458633.728027,9594975155.820108,141.99652046542917,141.20199890136718,140.40747733730518,52.69978894719177,0.23039537775181884,1.1585877819564172
2007-01-11,141.5800018310547,142.6199951171875,141.5,142.16000366210938,104.4554214477539,54476800,2007,1,141.49366556803386,141.55500030517578,7744422087.5,9463031472.497,142.3732415851621,141.3,140.22675841483792,56.646415258309965,0.27086901412207,1.1558311630443516
2007-01-12,142.14999389648438,143.24000549316406,142.11000061035156,143.24000549316406,105.24889373779297,55370600,2007,1,141.63433227539062,141.74500274658203,7931285048.15979,9233178086.97998,143.4319339223201,141.84000244140626,140.2480709604924,62.513799962337316,0.38564629393650307,1.1539864287420765
2007-01-16,143.07000732421875,143.44000244140625,142.72999572753906,142.9600067138672,105.043212890625,44871300,2007,1,141.7173324584961,141.84500122070312,6414801349.259949,9025431381.525116,143.83671662338116,142.19400329589843,140.5512899684157,60.23763470099799,0.4488405986456314,1.1222735919652986
2007-01-17,142.85000610351562,143.4600067138672,142.72999572753906,143.02000427246094,105.08727264404297,50241400,2007,1,141.80033264160156,141.8550033569336,7185525242.654419,8871491593.731333,143.85885072187122,142.58400268554686,141.3091546492225,60.56894006507576,0.49802294349194653,1.0942548344197862
2007-01-18,143.1699981689453,143.25999450683594,142.30999755859375,142.5399932861328,104.73456573486328,68177300,2007,1,141.8776657104492,141.8550033569336,9717991884.266663,8606126731.410013,143.55525003669118,142.78400268554688,142.01275533440258,56.51199455487872,0.4925891698212297,1.083950699692815
2007-01-19,142.5399932861328,143.10000610351562,142.4600067138672,142.82000732421875,104.94032287597656,56973000,2007,1,141.9286661783854,141.8550033569336,8136884277.282715,8463785326.03831,143.37932074490183,142.91600341796874,142.45268609103564,58.26802270579511,0.505055690127989,1.0522398918325024
2007-01-22,143.07000732421875,143.10000610351562,141.92999267578125,142.3800048828125,104.61698150634766,60253600,2007,1,141.94466654459634,141.8550033569336,8578907862.207031,8402688024.373271,143.23612162051222,142.74400329589844,142.25188497128465,54.54113649853443,0.4739673766364376,1.0606522872540647
2007-01-23,142.25999450683594,143.0800018310547,142.05999755859375,142.8000030517578,104.92561340332031,54064400,2007,1,141.97866668701172,141.8550033569336,7720396484.991455,8408359952.839864,143.16285404097584,142.71200256347657,142.2611510859773,57.3456417542944,0.47771322567845687,1.0577488576259841
2007-01-24,142.97000122070312,143.97999572753906,142.91000366210938,143.9499969482422,105.7706298828125,55834700,2007,1,142.07166646321613,142.11499786376953,8037404894.606018,8380508422.187042,144.0003156044069,142.89800109863282,141.79568659285874,63.91083277287118,0.5669413871753477,1.0664805589227888
2007-01-25,143.86000061035156,143.9199981689453,142.00999450683594,142.25999450683594,104.52884674072266,73583800,2007,1,142.09966634114582,142.11499786376953,10468030983.792114,8354088186.173401,144.0360112392596,142.84200134277344,141.64799144628728,51.39218275319265,0.4955736108322242,1.1288749791001789
2007-01-26,142.57000732421875,142.64999389648438,141.5800018310547,142.1300048828125,104.4333267211914,67255600,2007,1,142.1096664428711,142.11499786376953,9559038756.396484,8484659065.558675,144.02863184898166,142.7040008544922,141.37936986000273,50.571649511558,0.4236415811731433,1.1246690566951438
2007-01-29,142.19000244140625,142.8000030517578,141.74000549316406,142.0500030517578,104.37455749511719,66114600,2007,1,142.12066650390625,142.13999938964844,9391579131.765747,8431830341.732686,144.05059203124583,142.63800048828125,141.22540894531667,50.04209518117325,0.356074841143311,1.1200496639736157
2007-01-30,142.35000610351562,142.86000061035156,142.05999755859375,142.7899932861328,104.91827392578125,70407600,2007,1,142.15133310953777,142.13999938964844,10053500731.292725,8504392016.012268,144.04769411848486,142.63599853515626,141.22430295182767,54.76086154090311,0.3581106636211473,1.097903085017911
2007-01-31,142.6300048828125,144.1300048828125,142.39999389648438,143.75,105.62361907958984,91868600,2007,1,142.17233327229818,142.81500244140625,13206111250.0,8635670260.751852,143.8601235707835,142.59599914550782,141.33187472023215,60.03484459231528,0.4322063801886884,1.1430536493972119
2007-02-01,144.14999389648438,144.66000366210938,143.91000366210938,144.61000061035156,106.25553131103516,69312400,2007,2,142.2480000813802,143.12000274658203,10023266206.304932,8633584399.078268,145.03298999487748,143.06600036621094,141.0990107375444,64.07526996736755,0.553937188237569,1.126407221733795
2007-02-02,144.72999572753906,144.9499969482422,144.3800048828125,144.80999755859375,106.40248107910156,49607000,2007,2,142.34333343505858,143.26499938964844,7183589548.88916,8641400540.021158,145.71202767136145,143.60199890136718,141.4919701313729,64.96240387466231,0.6589518264463265,1.0866632819977873
2007-02-05,144.6999969482422,144.94000244140625,144.33999633789062,144.85000610351562,106.43191528320312,45705300,2007,2,142.43100026448568,143.26499938964844,6620412983.963013,8553825757.107442,145.74846834637518,144.16199951171876,142.57553067706235,65.14781668072982,0.7369103947068254,1.051902054963347
2007-02-06,144.97000122070312,145.02999877929688,144.3300018310547,144.88999938964844,106.4613037109375,57081300,2007,2,142.52266693115234,143.30500030517578,8270509522.160339,8633026443.889822,145.4360179764872,144.58200073242188,143.72798348835656,65.34523497709026,0.7927815534091849,1.0267659759118357
2007-02-07,145.1199951171875,145.36000061035156,144.57000732421875,145.2100067138672,106.69646453857422,55669700,2007,2,142.642333984375,143.47000122070312,8083797510.758972,8672597455.241293,145.26132539185184,144.8740020751953,144.48667875853877,66.95803594699395,0.8530483554252726,1.0098536409276198
2007-02-08,144.77999877929688,145.1199951171875,144.27000427246094,145.02000427246094,106.5567855834961,70641000,2007,2,142.7846674601237,143.47000122070312,10244358121.810913,8722868531.801657,145.24655188383534,144.95600280761718,144.66545373139903,65.02308770517612,0.8753876966598853,1.0048642695332362
2007-02-09,145.05999755859375,145.3300018310547,143.38999938964844,143.94000244140625,105.76322937011719,79084400,2007,2,142.86333414713542,143.47000122070312,11383408729.077148,8948007917.375235,145.6606774973216,144.7820037841797,143.9033300710378,55.24967252325461,0.796760109148039,1.0716598532384514
2007-02-12,143.94000244140625,144.0399932861328,143.19000244140625,143.4499969482422,105.40323638916016,65657000,2007,2,142.89466756184896,143.47000122070312,9418496449.630737,9073240838.937174,145.87100075117232,144.502001953125,143.13300315507766,51.46967653608596,0.6869886538461856,1.0558263526304592
2007-02-13,143.77000427246094,144.89999389648438,143.75999450683594,144.66000366210938,106.29228973388672,64081800,2007,2,142.97633412679036,143.47000122070312,9270073422.67456,9205481936.41459,145.78462316231622,144.45600280761718,143.12738245291814,58.94018458491369,0.6896811984754834,1.0839813951741541
2007-02-14,144.8000030517578,145.89999389648438,144.77999877929688,145.61000061035156,106.9903335571289,66039400,2007,2,143.10933430989584,143.73999786376953,9615997074.307251,9311408008.15745,146.06903259071356,144.53600158691407,143.00297058311457,63.66881748058664,0.759714359529454,1.0951248836885001
2007-02-15,145.6699981689453,145.9499969482422,145.42999267578125,145.8000030517578,107.12993621826172,38715200,2007,2,143.2570012410482,143.84500122070312,5644676278.149414,9052798885.793356,146.52055083516197,144.69200134277344,142.8634518503849,64.5482014291485,0.8210828216693358,1.0540448400293885
2007-02-16,145.44000244140625,145.75999450683594,145.22999572753906,145.72999572753906,107.07852172851562,39841800,2007,2,143.3923344930013,144.00499725341797,5806145343.777466,8917565388.101908,146.85013474160263,145.05,143.2498652583974,63.93415541939112,0.8542218265800727,1.0194707317572
2007-02-20,145.55999755859375,146.1999969482422,145.0,146.0399932861328,107.30626678466797,56911800,2007,2,143.57566782633464,144.29999542236328,8311398889.901733,8835554352.851511,146.51839585629565,145.56799926757813,144.6176026788606,65.49926446103545,0.895179862718976,1.0323654615061277
2007-02-21,145.61000061035156,146.07000732421875,145.35000610351562,145.97999572753906,107.2621841430664,63971600,2007,2,143.73533426920574,144.69499969482422,9338573894.683838,8809607828.509674,146.1493320124994,145.83199768066407,145.51466334882875,64.91213432676345,0.9122818822252441,1.0100537300201988
2007-02-22,146.0500030517578,146.4199981689453,145.1699981689453,145.8699951171875,107.18138122558594,79067400,2007,2,143.89533386230468,144.80500030517578,11533561251.92871,8838186794.864044,146.11118465385536,145.88399658203124,145.65680851020713,63.78324655515327,0.9065095481667527,1.0271927493044704
2007-02-23,145.74000549316406,145.7899932861328,145.02999877929688,145.3000030517578,106.76255798339844,71966200,2007,2,144.02066752115886,144.80500030517578,10456689079.623413,8845027809.727224,146.3120204869745,145.78399658203125,145.255972677088,58.14083757412168,0.8461870185633984,1.0138215770606243
2007-02-26,145.8300018310547,145.9499969482422,144.75,145.1699981689453,106.66703796386719,69192800,2007,2,144.12100067138672,144.80500030517578,10044718649.3042,8921704361.787363,146.3985616227643,145.6719970703125,144.9454325178607,56.90438012502136,0.7789118606319789,1.0271198178593075
2007-02-27,143.8800048828125,144.1999969482422,139.0,139.5,102.50086975097656,274466500,2007,2,143.99633382161457,142.70999908447266,38288076750.0,9933597418.515371,149.26817575454942,144.36399841308594,139.45982107162246,28.468377508669608,0.2650193688823208,1.3944682715083079
2007-02-28,140.38999938964844,141.97999572753906,139.8000030517578,140.92999267578125,103.55160522460938,177536300,2007,2,143.9286666870117,142.70999908447266,25020189458.685303,10553777022.162882,148.58040277476874,143.35399780273437,138.1275928307,37.01675095907839,-0.026549627655612085,1.472005946939076
2007-03-01,139.33999633789062,141.25,138.0500030517578,140.50999450683594,103.24299621582031,212828600,2007,3,143.84499969482422,142.23500061035156,29904545416.897583,11311077694.637655,147.19372463698116,142.28199768066406,137.37027072434697,35.66850662209184,-0.2881884432333095,1.595433875603584
2007-03-02,140.0500030517578,140.66000366210938,138.66000366210938,138.6699981689453,101.89100646972656,162574000,2007,3,143.71599985758465,142.23500061035156,22544136282.318115,11738615841.23937,145.45516269083927,140.95599670410155,136.45683071736383,30.4380317667756,-0.636672255118981,1.6243314559176139
2007-03-05,137.92999267578125,139.5800018310547,137.3300018310547,137.35000610351562,100.92112731933594,143750400,2007,3,143.5336664835612,141.875,19744118317.382812,12125523642.57604,141.9716142167514,139.39199829101562,136.81238236527986,27.34059019553739,-1.0077438707318436,1.6690220662092128
2007-03-06,138.77999877929688,140.1199951171875,137.72000122070312,139.6999969482422,102.64781951904297,143333300,2007,3,143.4443328857422,141.875,20023661572.581482,12507015432.921854,142.02324787363438,139.43199768066407,136.84074748769376,39.20243586840041,-1.0995215777354588,1.7476625624565458
2007-03-07,139.58999633789062,140.4600067138672,139.39999389648438,139.55999755859375,102.5449447631836,115144900,2007,3,143.33633270263672,141.875,16069621962.884521,12785322948.851624,141.31025135472657,139.15799865722656,137.00574595972654,38.796092621635545,-1.1700650706847853,1.6985447235227078
2007-03-08,140.5399932861328,141.16000366210938,140.07000732421875,140.74000549316406,103.41199493408203,117891600,2007,3,143.22933298746744,141.875,16592064431.5979,13070478266.751352,141.47635847303465,139.2040008544922,136.93164323594974,44.05930970659204,-1.1178684271245345,1.691506250665059
2007-03-09,141.30999755859375,141.4199981689453,140.0800018310547,140.77999877929688,103.44137573242188,107765100,2007,3,143.17999979654948,141.875,15171170646.450806,13227249588.839975,142.11802048031808,139.6260009765625,137.1339814728069,44.2343450645763,-1.0610440319698853,1.6663983997525995
2007-03-12,140.4199981689453,141.33999633789062,140.16000366210938,140.99000549316406,103.595703125,80366900,2007,3,143.14199981689453,141.875,11330929672.468567,13286312619.375711,141.55171135597735,140.3540008544922,139.15629035300705,45.203913088402395,-0.9876791522442545,1.631655133754646
2007-03-13,140.17999267578125,140.77000427246094,138.0399932861328,138.25,101.5824203491211,190605200,2007,3,143.0153330485026,141.875,26351168900.0,13851632278.316854,142.13701633464908,140.06400146484376,137.99098659503844,36.32893842218428,-1.1375198795236656,1.7258234961315464
2007-03-14,138.42999267578125,139.36000061035156,136.75,139.27999877929688,102.33922576904297,231853800,2007,3,142.89833323160806,141.3499984741211,32292596980.97534,14592935486.639608,142.1465430292661,140.00800170898438,137.86946038870266,41.01694601153654,-1.159788126428026,1.788979004290119
2007-03-15,138.97000122070312,139.99000549316406,138.8000030517578,139.47000122070312,102.47881317138672,132435900,2007,3,142.75566660563152,141.3499984741211,18470835134.664917,14768426282.795105,141.783332081896,139.75400085449218,137.72466962708836,41.867250041996215,-1.14886090999957,1.7461949640841286
2007-03-16,139.30999755859375,139.6300048828125,138.1199951171875,138.52999877929688,102.1918716430664,121531600,2007,3,142.5529998779297,140.4749984741211,16835772399.645996,14995509822.573141,141.2183134468343,139.3040008544922,137.3896882621501,38.880918753536925,-1.2021932182660748,1.7293245927656193
2007-03-19,139.25999450683594,140.3300018310547,139.14999389648438,140.1999969482422,103.42375946044922,96161200,2007,3,142.39933319091796,139.36499786376953,13481799946.539307,15205450169.161478,140.5362841622402,139.1459991455078,137.7557141287754,46.22021334479038,-1.0970583555018436,1.7343730541222047
2007-03-20,140.0800018310547,141.0500030517578,139.9600067138672,140.97000122070312,103.9918441772461,82147400,2007,3,142.2699996948242,139.08499908447266,11580319078.277588,15370780372.305298,141.35387518022986,139.68999938964845,138.02612359906703,49.24646883157487,-0.9407608047580709,1.688346145819949
2007-03-21,141.10000610351562,143.64999389648438,140.82000732421875,143.2899932861328,105.7032241821289,152368700,2007,3,142.21666615804037,140.1999969482422,21832910000.016785,15822860388.233847,143.72141900357505,140.49199829101562,137.2625775784562,57.08254308519932,-0.6225139457677358,1.7698918905660685
2007-03-22,143.47999572753906,143.67999267578125,142.7899932861328,143.17999267578125,105.62211608886719,118942200,2007,3,142.1489990234375,140.21499633789062,17030143324.841309,16121071915.369925,144.8632638529664,141.23399658203124,137.60472931109607,56.636046147411676,-0.374856040025378,1.7070424262148092
2007-03-23,143.27999877929688,143.80999755859375,143.14999389648438,143.38999938964844,105.77704620361328,74416800,2007,3,142.09466552734375,140.27999877929688,10670624906.57959,16135280808.195547,144.90077668882486,142.20599670410155,139.51121671937824,57.32238421649184,-0.159797532254629,1.6322539430644212
2007-03-26,143.5,143.64999389648438,142.08999633789062,143.1999969482422,105.63688659667969,113787500,2007,3,142.06999867757162,140.27999877929688,16294369652.748108,16298979505.651245,144.64801742546166,142.80599670410157,140.9639759827415,56.45182585016657,-0.004640234799921927,1.6270927727450875
2007-03-27,143.1199951171875,143.16000366210938,142.38999938964844,142.86000061035156,105.38606262207031,99864600,2007,3,142.05033213297526,140.27999877929688,14266656816.952515,16460584851.228638,143.54055557087648,143.18399658203126,142.82743759318603,54.84664684647239,0.08985241556561618,1.5687288288771346
2007-03-28,142.13999938964844,142.47000122070312,141.25999450683594,141.82000732421875,104.61888122558594,152907900,2007,3,141.9556655883789,140.27999877929688,21685399497.93091,16874429053.737183,144.01284489609284,142.88999938964844,141.76715388320403,50.14931282450409,0.07989873230789613,1.570962919922741
2007-03-29,142.5399932861328,142.61000061035156,141.19000244140625,141.97000122070312,104.72950744628906,139432700,2007,3,141.83433227539064,140.27999877929688,19795260589.205933,17213737837.56714,143.92720779022474,142.64800109863282,141.3687944070409,50.80373979147026,0.08315506073085999,1.5601797234243533
2007-03-30,142.24000549316406,142.83999633789062,140.55999755859375,142.0,104.75164794921875,128194100,2007,3,141.7076655069987,140.27999877929688,18203562200.0,17632367368.29549,143.47576303920366,142.37000122070313,141.2642394022026,50.942450683890016,0.0871517441887022,1.6115953702723904
2007-04-02,142.16000366210938,142.4600067138672,141.47999572753906,142.16000366210938,104.86968994140625,79416400,2007,4,141.5886657714844,140.27999877929688,11289835714.831543,17815157047.330627,142.8926326252283,142.16200256347656,141.43137250172484,51.72429117465433,0.10205369151978516,1.5664821999906573
2007-04-03,142.97000122070312,143.97999572753906,142.91000366210938,143.69000244140625,105.99840545654297,82417800,2007,4,141.5103327433268,141.04999542236328,11842613883.215332,17932864213.774414,143.70701042916534,142.3280029296875,140.94899543020966,58.53025342007294,0.23461718602200676,1.5845900475220167
2007-04-04,143.69000244140625,143.9499969482422,143.16000366210938,143.85000610351562,106.11634826660156,63995200,2007,4,141.4393330891927,141.04999542236328,9205709910.595703,17928435414.30481,144.4337278919726,142.73400268554687,141.03427747912113,59.17840174434368,0.348567598509419,1.5278331359942163
2007-04-05,143.6699981689453,144.44000244140625,143.61000061035156,144.24000549316406,106.40406799316406,46822800,2007,4,141.38500010172527,141.7949981689453,6753720929.205322,17769107403.547363,145.03518399913412,143.18800354003906,141.340823080944,60.78715721682363,0.4649837693075938,1.47798804278425
2007-04-09,144.64999389648438,144.8000030517578,144.14999389648438,144.44000244140625,106.55159759521484,50967400,2007,4,141.35633341471353,142.3800048828125,7361731380.432129,17665942146.907654,145.28361617448743,143.6760040283203,142.06839188215318,61.622417388274975,0.566848232108299,1.4188466936763349
2007-04-10,144.3300018310547,144.85000610351562,144.27000427246094,144.61000061035156,106.67698669433594,56620000,2007,4,141.3376668294271,142.7050018310547,8187818234.558105,17604045466.41612,144.86119634732088,144.16600341796874,143.4708104886166,62.356407263430484,0.6537578704907503,1.3589292034890743
2007-04-11,144.82000732421875,144.86000061035156,143.5399932861328,144.02000427246094,106.24177551269531,106365700,2007,4,141.48833363850912,142.70999908447266,15318788568.443298,16838402527.030893,144.78123968276176,144.23200378417968,143.6827678855976,58.196362086063225,0.6673340004402348,1.3561490692554798
2007-04-12,143.74000549316406,144.9199981689453,143.33999633789062,144.66000366210938,106.71387481689453,115534400,2007,4,141.6126673380534,142.73999786376953,16713206727.09961,16561503102.644705,144.86991719468648,144.39400329589844,143.9180893971104,61.21877252317831,0.7214197059801393,1.3721385522411376
2007-04-13,144.89999389648438,145.32000732421875,144.36000061035156,145.32000732421875,107.20076751708984,84287000,2007,4,141.77300109863282,142.94000244140625,12248587457.336426,15972971170.659332,145.45076755051636,144.61000366210936,143.76923977370237,64.10127602484155,0.8082231040958447,1.3427005637858556
2007-04-16,145.8300018310547,146.86000061035156,145.82000732421875,146.6999969482422,108.2187728881836,83064600,2007,4,142.04066772460936,143.70999908447266,12185576566.506958,15627685846.79896,146.8953080768911,145.06200256347657,143.22869705006204,69.24805015518461,0.9771055871103442,1.3567929010963524
2007-04-17,146.97000122070312,147.39999389648438,146.64999389648438,147.08999633789062,108.50650787353516,108424100,2007,4,142.3653340657552,143.97999572753906,15948100471.939087,15501151918.617502,147.90400061838272,145.55800170898436,143.212002799586,70.53379018192685,1.1293968788217512,1.3134505510180414
2007-04-18,146.60000610351562,147.6999969482422,146.57000732421875,147.27000427246094,108.6393051147461,88345300,2007,4,142.61766764322917,144.12999725341797,13010612708.451843,15267383623.146515,148.27346151565428,146.20800170898437,144.14254190231446,71.13369737827303,1.2502024055263803,1.3003461990898555
2007-04-19,146.5500030517578,147.39999389648438,146.36000061035156,147.22999572753906,108.60974884033203,102947700,2007,4,142.8733342488607,144.12999725341797,15156989431.159973,15236962538.755697,148.18072757948283,146.7220001220703,145.2632726646578,70.78873657759762,1.3274117245117054,1.2817495624500668
2007-04-20,148.22000122070312,148.6199951171875,147.0399932861328,148.6199951171875,109.63511657714844,124114100,2007,4,143.13600056966146,145.04999542236328,18445836935.97412,15298754955.568237,148.68389615698058,147.38199768066406,146.08009920434753,75.27493381166548,1.4836592992498083,1.3030532959218255
2007-04-23,148.3699951171875,148.72999572753906,147.97000122070312,148.05999755859375,109.2220230102539,77270800,2007,4,143.37866719563803,145.81999969482422,11440714459.350586,15174406415.99823,148.83495099628135,147.65399780273438,146.4730446091874,70.57253004231787,1.5444955220855832,1.2642633824156906
2007-04-24,148.22999572753906,148.39999389648438,147.32000732421875,148.1199951171875,109.26630401611328,114471000,2007,4,143.6163335164388,145.94499969482422,16955443961.05957,15361890225.61793,148.92964774602044,147.85999755859376,146.7903473711671,70.78311896122422,1.5793442708950352,1.2511007531192573
2007-04-25,148.72999572753906,149.66000366210938,148.02000427246094,149.47999572753906,110.26956176757812,108418800,2007,4,143.99066670735678,146.5,16206441760.784912,15023732654.31076,149.7797452052884,148.30199584960937,146.82424649393033,75.12804783914491,1.697139273541353,1.278879227157056
2007-04-26,149.49000549316406,149.8000030517578,149.10000610351562,149.64999389648438,110.39494323730469,88741600,2007,4,144.33633321126302,146.56999969482422,13280179898.364258,14389985418.223724,150.12055614305376,148.78599548339844,147.4514348237431,75.61618326686921,1.7836492945215525,1.237530492948851
2007-04-27,149.08999633789062,149.74000549316406,148.83999633789062,149.52999877929688,110.30642700195312,108191100,2007,4,144.67166646321616,146.56999969482422,16177815050.930786,14313551415.432587,150.40651730154727,148.9679962158203,147.52947513009335,74.5046616433387,1.8215290532401127,1.2134218259720357
2007-04-30,149.63999938964844,149.74000549316406,148.2100067138672,148.2899932861328,109.3917007446289,100874100,2007,4,144.99699961344402,146.56999969482422,14958619611.74469,14250979655.835876,150.34405564472104,149.0139953613281,147.6839350779352,64.03017866718157,1.7315309439126452,1.2360344654952387
2007-05-01,148.4199981689453,149.47000122070312,147.6699981689453,148.6699981689453,109.67206573486328,134342700,2007,5,145.27933298746746,146.56999969482422,19972728963.01117,14467343956.38494,150.20840268772983,149.12399597167968,148.03958925562952,65.625105532266,1.6716008381520737,1.2763179359425654
2007-05-02,148.89999389648438,149.9499969482422,148.75,149.5399932861328,110.31378936767578,87129800,2007,5,145.56499938964845,147.15499877929688,13029389707.022095,14515646310.676422,150.23709326482168,149.13599548339843,148.03489770197518,69.01275017764131,1.6749987892759464,1.2765808533250163
2007-05-03,149.97000122070312,150.39999389648438,149.72999572753906,150.35000610351562,110.91130828857422,86569700,2007,5,145.80033315022786,148.11000061035156,13015754923.379517,14221741141.45518,150.72572739043503,149.2759979248047,147.82626845917437,71.79935436162842,1.7231891034886928,1.2468251216840553
2007-05-04,150.75,151.1199951171875,150.22000122070312,150.9199981689453,111.33180236816406,96409000,2007,5,146.05833333333334,148.73999786376953,14550046103.469849,14139071234.076132,151.5296384810756,149.5539978027344,147.57835712439316,73.59856258068177,1.7867770175245425,1.2220514627412211
2007-05-07,150.8800048828125,151.1999969482422,150.80999755859375,150.9499969482422,111.35389709472656,63461400,2007,5,146.31033325195312,148.77999877929688,9579498136.331177,14102700341.734518,151.83297933921892,150.08599853515625,148.33901773109358,73.69368913784793,1.818627542054685,1.1626191718060224
2007-05-08,150.5800018310547,150.9199981689453,150.1300048828125,150.75,111.20641326904297,80584000,2007,5,146.56200002034504,148.77999877929688,12148038000.0,13964489286.642914,151.55479966009457,150.5019989013672,149.4491981426398,71.83538372579869,1.8069023840113516,1.1381458070648556
2007-05-09,150.63999938964844,152.82000732421875,150.3699951171875,151.16000366210938,111.50888061523438,102070100,2007,5,146.838666788737,149.93000030517578,15428916689.79187,14003231282.404226,151.36867254184762,150.8260009765625,150.2833294112774,73.32067192853656,1.8098313713079222,1.231850549919598
2007-05-10,150.72999572753906,151.02000427246094,149.27000427246094,149.5800018310547,110.34331512451172,153617800,2007,5,147.0973332722982,150.07000732421875,22978150805.282593,14046322992.649282,151.7946672927837,150.6720001220703,149.5493329513569,60.15524540460082,1.665461270885686,1.2788611813288007
2007-05-11,149.75,150.92999267578125,149.72000122070312,150.86000061035156,111.28755950927734,113408900,2007,5,147.39366658528647,150.07000732421875,17108866723.2193,13956776530.449728,151.77304982082222,150.66000061035157,149.54695139988092,65.55174741078746,1.6354793424545164,1.2839418715714979
2007-05-14,150.86000061035156,151.3000030517578,149.7899932861328,150.52999877929688,111.04410552978516,108027500,2007,5,147.6779998779297,150.24500274658203,16261379443.130493,13892037105.220743,151.6515923818334,150.5760009765625,149.5004095712916,63.17608158753848,1.567026353970391,1.3000895782896051
2007-05-15,150.6999969482422,151.66000366210938,150.19000244140625,150.57000732421875,111.07362365722656,180673300,2007,5,147.95833333333334,150.24500274658203,27203980104.29077,14422508584.869385,151.6018505962521,150.54000244140624,149.4781542865604,63.34950272831571,1.4987288098359102,1.312226124176285
2007-05-16,150.8000030517578,151.6300048828125,150.3800048828125,151.60000610351562,111.83345031738281,114166500,2007,5,148.2220001220703,150.24500274658203,17307642096.817017,14604676191.98944,151.9271988965052,150.6280029296875,149.32880696286983,67.58226039640563,1.5103049521264609,1.307781401020836
2007-05-17,151.3800048828125,151.9600067138672,151.11000061035156,151.3000030517578,111.61212158203125,101132800,2007,5,148.4703333536784,150.24500274658203,15301392948.632812,14807865626.590677,151.80698088455154,150.9720031738281,150.1370254631047,65.21963145326787,1.478231259454617,1.2750831654847494
2007-05-18,152.00999450683594,152.6199951171875,151.80999755859375,152.6199951171875,112.58589172363281,99182000,2007,5,148.74966634114583,150.24500274658203,15137156355.71289,15087313474.14093,152.86161098777157,151.32400207519532,149.78639316261908,70.1622706436072,1.5415548700228783,1.278290944052245
2007-05-21,152.5800018310547,153.22999572753906,152.5,152.5399932861328,112.52688598632812,174664600,2007,5,149.01966603597006,150.98999786376953,26643336911.325073,15730033658.504028,153.274026626933,151.7260009765625,150.17797532619198,69.5174604168274,1.5672178961101793,1.2391270000155892
2007-05-22,152.6999969482422,153.16000366210938,152.3800048828125,152.4199981689453,112.43831634521484,82148800,2007,5,149.27999928792318,151.25,12521119945.581055,15874477048.87146,153.1753681542894,152.09599914550782,151.01663013672623,68.50057774646162,1.5598919625156213,1.2063321271071097
2007-05-23,152.9499969482422,153.5,152.36000061035156,152.44000244140625,112.45308685302734,133786600,2007,5,149.5606658935547,151.38500213623047,20394429630.62744,16043665084.277597,153.23868081130522,152.26399841308594,151.28931601486667,68.58308352667746,1.537971506790143,1.2015940744314904
2007-05-24,152.52999877929688,153.2100067138672,150.74000549316406,151.05999755859375,111.43510437011719,187593000,2007,5,149.7739990234375,151.38500213623047,28337798122.009277,16431151464.10792,153.38092398866695,152.21599731445312,151.0510706402393,57.41131718903987,1.3931847601507457,1.2921945848794643
2007-05-25,151.5,152.02000427246094,151.17999267578125,151.69000244140625,111.89984130859375,83309200,2007,5,149.98633219401043,151.38500213623047,12637172751.391602,16444104307.243093,153.17430531228987,152.02999877929688,150.88569224630388,60.56914877731812,1.3141279007556363,1.2684668798071588
2007-05-29,151.94000244140625,152.5,151.4499969482422,152.24000549316406,112.30558013916016,82020000,2007,5,150.1709991455078,151.38500213623047,12486725250.549316,16454142596.711172,153.02936204289486,151.97000122070312,150.9106403985114,63.13877738912738,1.2810878366888119,1.2528623206607767
